# t	x	v	s	E_total
5.781	0.0800447	0.0338394	0	0.0326084
5.782	0.0800878	0.0426434	0	0.0329795
5.783	0.0801331	0.0449283	0	0.0331159
5.784	0.0801911	0.057571	0	0.0338103
5.785	0.0802488	0.0572877	0	0.0338403
5.786	0.0802871	0.0379333	0	0.0329496
5.787	0.0803262	0.0386463	0	0.0330082
5.788	0.080342	0.0154276	0	0.0323932
5.789	0.0803565	0.0140976	0	0.0323852
5.79	0.080378	0.0211225	0	0.0325262
5.791	0.0804128	0.0344304	0	0.0329238
5.792	0.0804529	0.0396348	0	0.0331488
5.793	0.0804738	0.0205276	0	0.0325909
5.794	0.0804745	0.000322871	0	0.0323808
5.795	0.0804831	0.00815491	0	0.0324209
5.796	0.0804755	-0.00794583	0	0.0324131
5.797	0.0804591	-0.0168013	0	0.0325095
5.798	0.0804442	-0.0153123	0	0.0324736
5.799	0.0804257	-0.018948	0	0.032521
5.8	0.0804148	-0.0112538	0	0.0323961
5.801	0.0804102	-0.00505668	0	0.0323418
5.802	0.0803887	-0.0219002	0	0.0325515
5.803	0.0803848	-0.00430193	0	0.0323178
5.804	0.0803907	0.00550952	0	0.0323285
5.805	0.0803856	-0.00548905	0	0.0323243
5.806	0.0803595	-0.0264795	0	0.0326389
5.807	0.0803236	-0.036312	0	0.0329187
5.808	0.080299	-0.0250298	0	0.0325529
5.809	0.0802864	-0.0129754	0	0.0323137
5.81	0.0802575	-0.0293591	0	0.0326373
5.811	0.0802296	-0.0282782	0	0.0325838
5.812	0.0801999	-0.0300668	0	0.0326121
5.813	0.0801344	-0.0658855	0	0.0342781
5.814	0.0800672	-0.0675844	0	0.0343376
5.815	0.0799932	-0.0744191	0	0.0347637
5.816	0.079928	-0.0656512	0	0.0340974
5.817	0.0798689	-0.0595129	0	0.0336661
5.818	0.0797953	-0.0739663	0	0.034572
5.819	0.079718	-0.0777403	0	0.0347965
5.82	0.0796484	-0.0699912	0	0.0341687
5.821	0.0795891	-0.0596841	0	0.0334532
5.822	0.0795343	-0.0551542	0	0.0331495
5.823	0.0794567	-0.0780521	0	0.0346129
5.824	0.0793979	-0.0591795	0	0.0332712
5.825	0.079341	-0.0572547	0	0.033114
5.826	0.0792713	-0.0700862	0	0.0338758
5.827	0.0792047	-0.0669904	0	0.0336108
5.828	0.0791313	-0.0738746	0	0.0340375
5.829	0.0790707	-0.0609429	0	0.0331179
5.83	0.0790355	-0.0355808	0	0.0318661
5.831	0.0789888	-0.0471578	0	0.0323081
5.832	0.0789454	-0.0437989	0	0.032121
5.833	0.0789102	-0.0355608	0	0.0317664
5.834	0.0788643	-0.0463373	0	0.0321714
5.835	0.0788084	-0.0562634	0	0.0326366
5.836	0.0787272	-0.0815734	0	0.034317
5.837	0.078637	-0.0905876	0	0.035022
5.838	0.0785371	-0.100294	0	0.0358698
5.839	0.0784305	-0.107037	0	0.0364852
5.84	0.0783227	-0.108103	0	0.0365153
5.841	0.0782175	-0.105649	0	0.0361707
5.842	0.0780883	-0.129545	0	0.0388799
5.843	0.0779748	-0.113915	0	0.0368886
5.844	0.0778509	-0.124256	0	0.0380236
5.845	0.0777104	-0.14098	0	0.0401322
5.846	0.0775989	-0.11185	0	0.0363631
5.847	0.0774976	-0.101668	0	0.0351976
5.848	0.0773731	-0.124922	0	0.0377357
5.849	0.0772864	-0.0871026	0	0.0336593
5.85	0.077188	-0.0987456	0	0.0346653
5.851	0.0770925	-0.0958979	0	0.0343145
5.852	0.0769868	-0.106051	0	0.0352583
5.853	0.0768979	-0.0892685	0	0.0335509
5.854	0.0767901	-0.108263	0	0.035344
5.855	0.0766707	-0.119781	0	0.0365657
5.856	0.0765945	-0.0765869	0	0.0322663
5.857	0.0764956	-0.0992274	0	0.0341809
5.858	0.0764001	-0.0958621	0	0.0337797
5.859	0.076293	-0.107501	0	0.0348814
5.86	0.0761976	-0.0957555	0	0.033615
5.861	0.0761409	-0.0571677	0	0.0306212
5.862	0.076069	-0.0722311	0	0.0315411
5.863	0.0759956	-0.0737911	0	0.0315992
5.864	0.0758909	-0.105052	0	0.0343151
5.865	0.0757766	-0.114658	0	0.0352837
5.866	0.0756773	-0.0997376	0	0.033609
5.867	0.0755693	-0.10836	0	0.0344245
5.868	0.0754458	-0.123858	0	0.0361308
5.869	0.0753077	-0.138459	0	0.0379417
5.87	0.0751582	-0.149872	0	0.0394746
5.871	0.0750045	-0.154112	0	0.0400036
5.872	0.0748656	-0.139321	0	0.0377294
5.873	0.0747238	-0.142122	0	0.0380176
5.874	0.0745828	-0.141355	0	0.0378036
5.875	0.0744535	-0.129739	0	0.0361327
5.876	0.0743231	-0.130731	0	0.0361649
5.877	0.0741891	-0.134336	0	0.0365432
5.878	0.0740518	-0.137653	0	0.0368925
5.879	0.0739073	-0.144908	0	0.0378106
5.88	0.0737733	-0.134368	0	0.0362399
5.881	0.0736398	-0.133852	0	0.0360723
5.882	0.0734758	-0.16437	0	0.0405023
5.883	0.0733229	-0.153305	0	0.0386324
5.884	0.0731562	-0.167019	0	0.0407068
5.885	0.0729964	-0.160201	0	0.0394746
5.886	0.0728434	-0.153339	0	0.0382872
5.887	0.0727022	-0.141616	0	0.0364556
5.888	0.0725651	-0.1374	0	0.0357678
5.889	0.0724207	-0.144759	0	0.0367015
5.89	0.0722802	-0.140941	0	0.0360543
5.891	0.0721601	-0.120388	0	0.033282
5.892	0.0720385	-0.122011	0	0.0333911
5.893	0.0719014	-0.137427	0	0.0352922
5.894	0.0717631	-0.138706	0	0.0353694
5.895	0.0716382	-0.125209	0	0.0334988
5.896	0.0715131	-0.125454	0	0.0334399
5.897	0.0713802	-0.133302	0	0.0343603
5.898	0.0712374	-0.14309	0	0.0356113
5.899	0.0710926	-0.14521	0	0.0358137
5.9	0.0709511	-0.141881	0	0.0352354
5.901	0.0708183	-0.13315	0	0.0339406
5.902	0.0706943	-0.124358	0	0.0327209
5.903	0.0705585	-0.136155	0	0.0341615
5.904	0.07044	-0.118836	0	0.03187
5.905	0.0703244	-0.11595	0	0.0314498
5.906	0.0702116	-0.113083	0	0.0310423
5.907	0.0701162	-0.0958223	0	0.0291723
5.908	0.0700128	-0.10371	0	0.0298868
5.909	0.0698846	-0.128595	0	0.0326875
5.91	0.0697499	-0.135051	0	0.0334446
5.911	0.0696204	-0.129822	0	0.0326619
5.912	0.069496	-0.124725	0	0.0319267
5.913	0.0693679	-0.128502	0	0.0323159
5.914	0.0692299	-0.138289	0	0.0335258
5.915	0.0690657	-0.164575	0	0.0373928
5.916	0.068904	-0.162007	0	0.0368619
5.917	0.0687596	-0.144786	0	0.0341209
5.918	0.0686076	-0.152355	0	0.035141
5.919	0.0684385	-0.169421	0	0.0377708
5.92	0.0683053	-0.133489	0	0.0322377
5.921	0.0681702	-0.135509	0	0.0324172
5.922	0.0680473	-0.123219	0	0.0307436
5.923	0.0678967	-0.150977	0	0.0344469
5.924	0.0677337	-0.16333	0	0.0362776
5.925	0.0675788	-0.155252	0	0.0348861
5.926	0.0674183	-0.160816	0	0.035657
5.927	0.0672795	-0.139153	0	0.0323144
5.928	0.0671254	-0.154389	0	0.0344471
5.929	0.0669759	-0.1498	0	0.0336489
5.93	0.0668178	-0.158492	0	0.0348829
5.931	0.0666745	-0.143653	0	0.0325455
5.932	0.0665233	-0.151536	0	0.0336083
5.933	0.0663832	-0.140412	0	0.0318914
5.934	0.0662473	-0.136235	0	0.0312235
5.935	0.0661366	-0.110994	0	0.0280301
5.936	0.0660341	-0.102878	0	0.0270944
5.937	0.0659392	-0.0952314	0	0.0262744
5.938	0.0658521	-0.0873603	0	0.0254984
5.939	0.0657459	-0.106551	0	0.0272892
5.94	0.0656396	-0.106606	0	0.0272252
5.941	0.0654939	-0.14604	0	0.032111
5.942	0.0653502	-0.143996	0	0.0317207
5.943	0.0651997	-0.150823	0	0.0326289
5.944	0.065054	-0.146073	0	0.0318288
5.945	0.0649196	-0.134715	0	0.0301468
5.946	0.0647816	-0.138343	0	0.0305527
5.947	0.0646449	-0.137023	0	0.0302824
5.948	0.0644927	-0.15252	0	0.0324277
5.949	0.064358	-0.134976	0	0.029819
5.95	0.0642345	-0.123851	0	0.0282998
5.951	0.0641371	-0.0977488	0	0.0253452
5.952	0.0640332	-0.104167	0	0.0259267
5.953	0.0639602	-0.0733334	0	0.0231434
5.954	0.0638727	-0.0878798	0	0.02426
5.955	0.0637721	-0.100856	0	0.0254204
5.956	0.0636614	-0.111038	0	0.0264286
5.957	0.0635512	-0.110534	0	0.0263026
5.958	0.0634433	-0.108168	0	0.0259755
5.959	0.0633215	-0.12213	0	0.0275059
5.96	0.0631986	-0.123249	0	0.0275655
5.961	0.0630781	-0.120784	0	0.0271886
5.962	0.0629553	-0.12317	0	0.0274023
5.963	0.0628449	-0.11064	0	0.0258681
5.964	0.0627567	-0.0885085	0	0.0236089
5.965	0.0626586	-0.0984832	0	0.02448
5.966	0.0625637	-0.0952243	0	0.0241049
5.967	0.0624609	-0.103102	0	0.0248218
5.968	0.0623469	-0.114252	0	0.0259625
5.969	0.0622327	-0.114568	0	0.0259275
5.97	0.0621182	-0.114754	0	0.0258776
5.971	0.0619853	-0.133266	0	0.0280908
5.972	0.061846	-0.139576	0	0.0288653
5.973	0.0617165	-0.129872	0	0.027478
5.974	0.06158	-0.13675	0	0.0283107
5.975	0.0614572	-0.123103	0	0.0264622
5.976	0.0613279	-0.129573	0	0.0272002
5.977	0.0612027	-0.125545	0	0.0266096
5.978	0.0610945	-0.108513	0	0.0245502
5.979	0.0609713	-0.12346	0	0.0262087
5.98	0.0608631	-0.108544	0	0.0244125
5.981	0.0607944	-0.0690482	0	0.0208636
5.982	0.0607125	-0.0821433	0	0.0218038
5.983	0.0606143	-0.0984847	0	0.0232201
5.984	0.0604908	-0.123869	0	0.0259675
5.985	0.0603759	-0.115136	0	0.0248544
5.986	0.0602632	-0.113064	0	0.02455
5.987	0.0601451	-0.118389	0	0.0250951
5.988	0.0600383	-0.107126	0	0.023761
5.989	0.0599555	-0.0830987	0	0.021426
5.99	0.0598839	-0.0718835	0	0.020514
5.991	0.0598268	-0.0573397	0	0.0195402
5.992	0.0597609	-0.0662255	0	0.0200497
5.993	0.0597011	-0.0601014	0	0.0196272
5.994	0.0596331	-0.0682857	0	0.020112
5.995	0.0595623	-0.071152	0	0.0202696
5.996	0.0594741	-0.0885135	0	0.0216031
5.997	0.0593589	-0.115421	0	0.0242784
5.998	0.0592492	-0.110022	0	0.0236047
5.999	0.0591696	-0.0799199	0	0.0206988
6	0.0590859	-0.0839963	1	0.975554
6.001	0.0589952	-0.0884709	1	0.97634
6.002	0.0588613	-0.131734	1	0.981694
6.003	0.0587069	-0.152118	1	0.985268
6.004	0.0585463	-0.158393	1	0.986951
6.005	0.0583973	-0.146795	1	0.985839
6.006	0.0582495	-0.145617	1	0.98632
6.007	0.0580973	-0.149985	1	0.987638
6.008	0.057956	-0.139097	1	0.986689
6.009	0.0578019	-0.151925	1	0.989236
6.01	0.057632	-0.167656	1	0.992502
6.011	0.0574588	-0.170981	1	0.993831
6.012	0.0572752	-0.18135	1	0.99647
6.013	0.0571028	-0.170188	1	0.995271
6.014	0.0569312	-0.169472	1	0.99591
6.015	0.0567589	-0.170028	1	0.996768
6.016	0.0566053	-0.151348	1	0.994447
6.017	0.0564581	-0.145027	1	0.994163
6.018	0.0563213	-0.13456	1	0.993307
6.019	0.0562137	-0.105382	1	0.990284
6.02	0.0561097	-0.10184	1	0.990379
6.021	0.0560085	-0.0989083	1	0.990534
6.022	0.0558993	-0.107041	1	0.991856
6.023	0.0557978	-0.0992245	1	0.991501
6.024	0.0557232	-0.0724189	1	0.989532
6.025	0.0556271	-0.0938934	1	0.991744
6.026	0.0555573	-0.067545	1	0.989928
6.027	0.0554928	-0.0623229	1	0.989876
6.028	0.0554483	-0.042215	1	0.989022
6.029	0.0554242	-0.021867	1	0.988477
6.03	0.0553964	-0.0255976	1	0.988689
6.031	0.0553646	-0.0296222	1	0.988942
6.032	0.0553449	-0.0173936	1	0.988742
6.033	0.0553317	-0.011057	1	0.988711
6.034	0.0553242	-0.00526481	1	0.988697
6.035	0.0553191	-0.00290145	1	0.98871
6.036	0.055331	0.014154	1	0.988753
6.037	0.0553506	0.021793	1	0.988803
6.038	0.055375	0.0266537	1	0.988812
6.039	0.0553895	0.0166908	1	0.988532
6.04	0.055436	0.0487522	1	0.989374
6.041	0.0554915	0.0577586	1	0.989607
6.042	0.0555304	0.0410739	1	0.98861
6.043	0.0555666	0.0384975	1	0.988346
6.044	0.0555927	0.0283111	1	0.98789
6.045	0.0556157	0.0252313	1	0.987705
6.046	0.0556258	0.0123167	1	0.987418
6.047	0.055662	0.038413	1	0.987919
6.048	0.0557019	0.0421043	1	0.98789
6.049	0.0557333	0.0336428	1	0.98743
6.05	0.055738	0.00690214	1	0.986867
6.051	0.0557659	0.0301384	1	0.987174
6.052	0.0558214	0.0576862	1	0.988137
6.053	0.0559018	0.0826235	1	0.989529
6.054	0.0559762	0.0765896	1	0.988719
6.055	0.0560729	0.0989671	1	0.990254
6.056	0.0561596	0.0889158	1	0.988924
6.057	0.0562427	0.0853275	1	0.988243
6.058	0.0563472	0.106709	1	0.989832
6.059	0.0564637	0.118665	1	0.990663
6.06	0.0565951	0.133619	1	0.991967
6.061	0.0567213	0.128484	1	0.990734
6.062	0.0568566	0.137471	1	0.99133
6.063	0.0569758	0.121461	1	0.988728
6.064	0.0570946	0.120975	1	0.988143
6.065	0.057213	0.120606	1	0.987575
6.066	0.0573449	0.134158	1	0.988717
6.067	0.0574861	0.143431	1	0.989379
6.068	0.0576285	0.144533	1	0.988908
6.069	0.0577789	0.15267	1	0.989452
6.07	0.057927	0.150287	1	0.988436
6.071	0.0580728	0.148052	1	0.987458
6.072	0.0582094	0.138796	1	0.985527
6.073	0.0583461	0.138902	1	0.984938
6.074	0.0584553	0.111375	1	0.981011
6.075	0.0585665	0.11341	1	0.980749
6.076	0.0586846	0.120268	1	0.981029
6.077	0.0587874	0.105002	1	0.978856
6.078	0.058911	0.125859	1	0.980718
6.079	0.059046	0.137193	1	0.981613
6.08	0.0591688	0.125023	1	0.979476
6.081	0.0592852	0.118613	1	0.978182
6.082	0.059433	0.149994	1	0.981745
6.083	0.0595865	0.155639	1	0.981932
6.084	0.0597477	0.163444	1	0.982467
6.085	0.0599035	0.158021	1	0.98091
6.086	0.0600736	0.172308	1	0.982521
6.087	0.0602532	0.181767	1	0.983406
6.088	0.0604248	0.173848	1	0.981243
6.089	0.0606038	0.18117	1	0.981756
6.09	0.0607839	0.182237	1	0.981159
6.091	0.0609545	0.172802	1	0.978735
6.092	0.0611334	0.181104	1	0.979419
6.093	0.0613228	0.191593	1	0.980542
6.094	0.0615192	0.198631	1	0.981054
6.095	0.0617223	0.205301	1	0.981511
6.096	0.061929	0.208855	1	0.981341
6.097	0.0621246	0.197799	1	0.978236
6.098	0.0623454	0.222967	1	0.982565
6.099	0.0625766	0.233373	1	0.983928
6.1	0.0628017	0.22733	1	0.981551
6.101	0.0630232	0.223637	1	0.979751
6.102	0.0632391	0.218154	1	0.977596
6.103	0.0634841	0.247192	1	0.983282
6.104	0.0637341	0.25217	1	0.983434
6.105	0.0639781	0.246117	1	0.980862
6.106	0.064211	0.235077	1	0.977191
6.107	0.0644362	0.227381	1	0.97443
6.108	0.0646604	0.226418	1	0.973235
6.109	0.0648895	0.231291	1	0.973353
6.11	0.0651095	0.222195	1	0.970334
6.111	0.065336	0.228598	1	0.970793
6.112	0.0655697	0.23588	1	0.971468
6.113	0.0658214	0.253864	1	0.974779
6.114	0.0660707	0.251517	1	0.973103
6.115	0.0663176	0.249034	1	0.971411
6.116	0.0665687	0.253272	1	0.971387
6.117	0.0668249	0.258401	1	0.971589
6.118	0.0670905	0.267773	1	0.972904
6.119	0.0673617	0.273341	1	0.973237
6.12	0.0676359	0.276334	1	0.972874
6.121	0.0679213	0.287621	1	0.974823
6.122	0.068223	0.303854	1	0.97832
6.123	0.0685469	0.326031	1	0.983907
6.124	0.068896	0.351264	1	0.990946
6.125	0.0692788	0.384982	1	1.00171
6.126	0.0696746	0.397934	1	1.00508
6.127	0.0700678	0.395287	1	1.00233
6.128	0.0704399	0.37433	1	0.992671
6.129	0.0708123	0.374465	1	0.991123
6.13	0.0711807	0.370599	1	0.988102
6.131	0.0715464	0.367843	1	0.985516
6.132	0.0719282	0.383882	1	0.98991
6.133	0.0723162	0.390173	1	0.990685
6.134	0.0727137	0.399677	1	0.992739
6.135	0.0730945	0.382879	1	0.98454
6.136	0.0734749	0.382545	1	0.982789
6.137	0.073865	0.39222	1	0.984873
6.138	0.0742701	0.407244	1	0.989153
6.139	0.0746696	0.401611	1	0.985176
6.14	0.0750589	0.391445	1	0.979489
6.141	0.0754324	0.375642	1	0.971842
6.142	0.0757981	0.36778	1	0.967368
6.143	0.0761481	0.352094	1	0.960237
6.144	0.0764954	0.349465	1	0.957844
6.145	0.0768215	0.328228	1	0.949267
6.146	0.0771653	0.345949	1	0.953786
6.147	0.077508	0.344751	1	0.951924
6.148	0.0778349	0.328997	1	0.945236
6.149	0.0781675	0.334692	1	0.945723
6.15	0.0784716	0.306249	1	0.935325
6.151	0.0787713	0.301825	1	0.932717
6.152	0.0790695	0.300284	1	0.930998
6.153	0.0793624	0.295019	1	0.928198
6.154	0.0796475	0.287178	1	0.924717
6.155	0.079934	0.288621	1	0.923928
6.156	0.080231	0.299052	1	0.925746
6.157	0.080536	0.307123	1	0.926913
6.158	0.0808446	0.310753	1	0.92674
6.159	0.0811734	0.330901	1	0.931826
6.16	0.0814836	0.312231	1	0.924524
6.161	0.0817782	0.296661	1	0.918551
6.162	0.0820723	0.296196	1	0.917184
6.163	0.0824031	0.332932	1	0.927358
6.164	0.0827539	0.352927	1	0.93275
6.165	0.0831055	0.353604	1	0.931523
6.166	0.0834578	0.354378	1	0.930329
6.167	0.0838133	0.357633	1	0.930007
6.168	0.0841621	0.350857	1	0.926156
6.169	0.084513	0.353003	1	0.925453
6.17	0.084863	0.352008	1	0.923649
6.171	0.0852253	0.36443	1	0.926595
6.172	0.0855751	0.351902	1	0.920657
6.173	0.0858994	0.326293	1	0.91063
6.174	0.0862387	0.341417	1	0.914275
6.175	0.0865701	0.333487	1	0.910228
6.176	0.0868741	0.306055	1	0.9002
6.177	0.0871504	0.278334	1	0.890959
6.178	0.0874279	0.279547	1	0.890152
6.179	0.0877173	0.291514	1	0.892375
6.18	0.0880429	0.327603	1	0.902205
6.181	0.088369	0.328225	1	0.901066
6.182	0.0887133	0.346341	1	0.90576
6.183	0.0890567	0.345411	1	0.904026
6.184	0.0893904	0.335774	1	0.899373
6.185	0.0897076	0.319245	1	0.892658
6.186	0.0900303	0.324756	1	0.893109
6.187	0.0903386	0.310303	1	0.887257
6.188	0.0906208	0.284251	1	0.878356
6.189	0.0909129	0.294153	1	0.880024
6.19	0.0912113	0.300492	1	0.880689
6.191	0.0915317	0.32242	1	0.886209
6.192	0.0918687	0.339029	1	0.890326
6.193	0.0922083	0.341701	1	0.88985
6.194	0.0925369	0.330639	1	0.884792
6.195	0.0928497	0.314799	1	0.878406
6.196	0.0931655	0.317849	1	0.878085
6.197	0.0934696	0.306161	1	0.873202
6.198	0.0937764	0.308759	1	0.872754
6.199	0.0940782	0.30381	1	0.870013
6.2	0.0943663	0.290206	1	0.864803
6.201	0.0946561	0.29184	1	0.864103
6.202	0.0949322	0.278127	1	0.859077
6.203	0.0952147	0.284483	1	0.859721
6.204	0.0955059	0.29322	1	0.861066
6.205	0.0957979	0.294058	1	0.860132
6.206	0.0960911	0.295139	1	0.859266
6.207	0.0963796	0.290558	1	0.856759
6.208	0.0966441	0.266554	1	0.849005
6.209	0.0969319	0.289777	1	0.854305
6.21	0.0972432	0.313351	1	0.86016
6.211	0.0975726	0.33141	1	0.864655
6.212	0.0979205	0.349841	1	0.869534
6.213	0.0982754	0.356983	1	0.870632
6.214	0.0986542	0.380797	1	0.877895
6.215	0.0990504	0.398161	1	0.883069
6.216	0.0994439	0.395558	1	0.880459
6.217	0.09986	0.418026	1	0.887933
6.218	0.100307	0.448567	1	0.899381
6.219	0.100737	0.432585	1	0.890619
6.22	0.101159	0.423749	1	0.885153
6.221	0.101571	0.414332	1	0.879563
6.222	0.101988	0.418544	1	0.879658
6.223	0.102406	0.42024	1	0.878706
6.224	0.10282	0.416114	1	0.875335
6.225	0.10324	0.422058	1	0.876158
6.226	0.10366	0.421614	1	0.874307
6.227	0.10408	0.422488	1	0.87301
6.228	0.104488	0.409262	1	0.865898
6.229	0.104884	0.398438	1	0.859959
6.23	0.105293	0.410624	1	0.863275
6.231	0.10568	0.389001	1	0.853103
6.232	0.106063	0.38483	1	0.84998
6.233	0.106433	0.372284	1	0.843773
6.234	0.106799	0.368336	1	0.84087
6.235	0.107148	0.35079	1	0.83319
6.236	0.107482	0.335357	1	0.826586
6.237	0.107798	0.318233	1	0.819749
6.238	0.108127	0.330703	1	0.822506
6.239	0.108457	0.332819	1	0.821912
6.24	0.108771	0.315818	1	0.81517
6.241	0.109085	0.315867	1	0.813958
6.242	0.109409	0.325501	1	0.815783
6.243	0.109744	0.33727	1	0.818374
6.244	0.110087	0.344968	1	0.819662
6.245	0.110433	0.348175	1	0.819424
6.246	0.110761	0.329468	1	0.81181
6.247	0.111094	0.335477	1	0.81251
6.248	0.111427	0.334745	1	0.810971
6.249	0.111756	0.331188	1	0.808508
6.25	0.112073	0.318053	1	0.803017
6.251	0.112412	0.341345	1	0.809381
6.252	0.112772	0.362248	1	0.815339
6.253	0.113142	0.371685	1	0.817371
6.254	0.113507	0.366538	1	0.814061
6.255	0.113866	0.361038	1	0.810673
6.256	0.114212	0.348509	1	0.80489
6.257	0.114558	0.347195	1	0.803101
6.258	0.1149	0.343875	1	0.800637
6.259	0.115233	0.335765	1	0.796596
6.26	0.115561	0.329812	1	0.793354
6.261	0.115908	0.348439	1	0.798339
6.262	0.116267	0.360755	1	0.801329
6.263	0.116631	0.365863	1	0.801789
6.264	0.116999	0.370216	1	0.801979
6.265	0.117377	0.380522	1	0.804398
6.266	0.117771	0.394956	1	0.808492
6.267	0.118173	0.403975	1	0.810559
6.268	0.118554	0.383321	1	0.800973
6.269	0.118943	0.391173	1	0.802529
6.27	0.119361	0.41917	1	0.812284
6.271	0.119778	0.419591	1	0.810871
6.272	0.120152	0.375959	1	0.792094
6.273	0.120526	0.375781	1	0.790608
6.274	0.120907	0.382483	1	0.791705
6.275	0.121293	0.387968	1	0.792355
6.276	0.121678	0.386764	1	0.790432
6.277	0.122055	0.379032	1	0.786045
6.278	0.122426	0.372853	1	0.782321
6.279	0.122767	0.343488	1	0.770514
6.28	0.123109	0.343824	1	0.76934
6.281	0.123452	0.344702	1	0.768351
6.282	0.123803	0.353173	1	0.769985
6.283	0.124144	0.342673	1	0.76505
6.284	0.124457	0.314259	1	0.754544
6.285	0.124767	0.312167	1	0.752723
6.286	0.125084	0.319328	1	0.753794
6.287	0.125416	0.333111	1	0.757049
6.288	0.125729	0.315393	1	0.75013
6.289	0.126037	0.31008	1	0.747315
6.29	0.12632	0.284615	1	0.738686
6.291	0.126613	0.295137	1	0.740641
6.292	0.126914	0.30207	1	0.741591
6.293	0.12725	0.338536	1	0.752015
6.294	0.127571	0.322361	1	0.745476
6.295	0.127873	0.303664	1	0.7385
6.296	0.128172	0.300967	1	0.736572
6.297	0.128447	0.277628	1	0.728795
6.298	0.128727	0.281104	1	0.728729
6.299	0.129	0.274827	1	0.725971
6.3	0.129265	0.266829	1	0.722823
6.301	0.129523	0.260262	1	0.720134
6.302	0.129787	0.265418	1	0.720513
6.303	0.130048	0.262829	1	0.718864
6.304	0.130317	0.271439	1	0.720167
6.305	0.130587	0.271825	1	0.719274
6.306	0.13084	0.254582	1	0.713802
6.307	0.131077	0.238669	1	0.709004
6.308	0.13132	0.245089	1	0.709659
6.309	0.131559	0.241305	1	0.707856
6.31	0.13179	0.231977	1	0.704801
6.311	0.132019	0.230914	1	0.703712
6.312	0.132226	0.209475	1	0.698227
6.313	0.132449	0.224759	1	0.700726
6.314	0.132674	0.22706	1	0.700419
6.315	0.132909	0.236911	1	0.701841
6.316	0.133143	0.235007	1	0.700536
6.317	0.133365	0.224278	1	0.697256
6.318	0.133578	0.214353	1	0.694301
6.319	0.133782	0.206553	1	0.691909
6.32	0.134004	0.223304	1	0.694698
6.321	0.134237	0.235334	1	0.696603
6.322	0.134492	0.256974	1	0.700997
6.323	0.134739	0.248616	1	0.697982
6.324	0.134996	0.258506	1	0.699553
6.325	0.135243	0.248996	1	0.696237
6.326	0.135487	0.245995	1	0.694604
6.327	0.135723	0.23755	1	0.691704
6.328	0.13595	0.228515	1	0.688773
6.329	0.136175	0.227286	1	0.687672
6.33	0.13638	0.206555	1	0.68243
6.331	0.136589	0.211401	1	0.682681
6.332	0.136783	0.195208	1	0.678687
6.333	0.136992	0.211418	1	0.681221
6.334	0.137191	0.200091	1	0.678171
6.335	0.137393	0.204481	1	0.678324
6.336	0.137625	0.233698	1	0.683884
6.337	0.137841	0.21717	1	0.679378
6.338	0.138031	0.191656	1	0.673476
6.339	0.138223	0.194742	1	0.673374
6.34	0.138393	0.171402	1	0.668487
6.341	0.138586	0.194715	1	0.672058
6.342	0.138753	0.169039	1	0.666783
6.343	0.138916	0.164145	1	0.665382
6.344	0.139091	0.177643	1	0.667054
6.345	0.139265	0.175188	1	0.665995
6.346	0.139465	0.201784	1	0.670287
6.347	0.139676	0.213037	1	0.671859
6.348	0.139896	0.221851	1	0.672983
6.349	0.140105	0.210664	1	0.669812
6.35	0.140303	0.199961	1	0.666902
6.351	0.1405	0.199092	1	0.666019
6.352	0.140697	0.198665	1	0.665226
6.353	0.140921	0.226081	1	0.670243
6.354	0.141152	0.232293	1	0.67084
6.355	0.141402	0.252191	1	0.674761
6.356	0.141654	0.252989	1	0.674063
6.357	0.141907	0.254931	1	0.673649
6.358	0.142142	0.236693	1	0.668325
6.359	0.142361	0.221002	1	0.66395
6.36	0.14257	0.211295	1	0.661103
6.361	0.142784	0.215636	1	0.661265
6.362	0.143038	0.25552	1	0.669755
6.363	0.143315	0.27852	1	0.674909
6.364	0.143584	0.271535	1	0.672026
6.365	0.143857	0.274354	1	0.671824
6.366	0.144115	0.259469	1	0.666934
6.367	0.144387	0.274212	1	0.669899
6.368	0.144647	0.261203	1	0.665494
6.369	0.144921	0.276047	1	0.668507
6.37	0.14519	0.271318	1	0.666256
6.371	0.14547	0.281638	1	0.668117
6.372	0.145765	0.296751	1	0.671442
6.373	0.146073	0.309786	1	0.674304
